time,ros_time,fsm_state,solve_controller,is_landed,is_armed,takeoff_land_trigger,is_waiting_for_cmd,use_preview,ref_x,ref_y,ref_z,ref_u,ref_v,ref_w,ref_ax,ref_ay,ref_az,ref_phi,ref_theta,ref_psi,x,y,z,u,v,w,ax,ay,az,phi,theta,psi,throttle,battery_voltage,accel_disturbance_x,accel_disturbance_y,accel_disturbance_z
6.84109,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126074,0.000849495,0.13707,-0.0013148,-0.00466992,0.0105051,-0.134678,0.0432987,9.83825,-0.0147798,-0.0512657,-0.0208452,0,16.583,0,0,0
6.85109,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128474,0.0010065,0.136885,-0.00132636,-0.00469453,0.0107519,-0.149727,0.0171597,9.80538,-0.0143002,-0.0521696,-0.02037,0,16.583,0,0,0
6.86102,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128083,0.000948312,0.136895,-0.00132636,-0.00469453,0.0107519,-0.149727,0.0171597,9.80538,-0.0143198,-0.0522568,-0.0204127,0,16.583,0,0,0
6.87106,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128114,0.000961024,0.136914,-0.00145509,-0.00459036,0.0107621,-0.123391,0.00998759,9.78346,-0.0143914,-0.052118,-0.0204159,0,16.583,0,0,0
6.88106,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01278,0.000966224,0.136914,-0.00130775,-0.0047754,0.010725,-0.123391,0.00998759,9.78346,-0.0144172,-0.0522867,-0.0204397,0,16.583,0,0,0
6.89104,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127992,0.000962799,0.136944,-0.00126437,-0.00496774,0.0111952,-0.136304,0.0062989,9.85096,-0.0142732,-0.0522716,-0.0204799,0,16.583,0,0,0
6.90104,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127348,0.000985024,0.136875,-0.00131656,-0.00467554,0.0111081,-0.136304,0.0062989,9.85096,-0.0145453,-0.0523477,-0.0203551,0,16.584,0,0,0
6.91104,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012832,0.000968652,0.136942,-0.00108108,-0.00465877,0.0112444,-0.132687,0.0235218,9.83983,-0.0142799,-0.0522648,-0.0204143,0,16.584,0,0,0
6.92102,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128483,0.000965334,0.136962,-0.000946631,-0.00465048,0.0111175,-0.132687,0.0235218,9.83983,-0.0143544,-0.0521511,-0.0203765,0,16.584,0,0,0
6.93102,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128718,0.000939057,0.136923,-0.000946631,-0.00465048,0.0111175,-0.128749,0.00497961,9.80401,-0.0142156,-0.0519285,-0.0204813,0,16.584,0,0,0
6.94108,1.72235e+09,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126653,0.000826898,0.137067,-0.000743593,-0.00486999,0.0114088,-0.128749,0.00497961,9.80401,-0.0145697,-0.0512262,-0.0208784,0,16.584,0,0,0
