time,ros_time,fsm_state,solve_controller,is_landed,is_armed,takeoff_land_trigger,is_waiting_for_cmd,use_preview,ref_x,ref_y,ref_z,ref_u,ref_v,ref_w,ref_ax,ref_ay,ref_az,ref_phi,ref_theta,ref_psi,x,y,z,u,v,w,ax,ay,az,phi,theta,psi,throttle,battery_voltage,accel_disturbance_x,accel_disturbance_y,accel_disturbance_z
0.67112,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018901,0.0094712,0.135869,-0.0042934,0.00116115,-0.00259813,-0.260329,0.13204,9.84667,-0.0101438,-0.0640042,0.0639966,0,16.672,0,0,0
0.68108,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018858,0.00947797,0.135859,-0.00441723,0.00113382,-0.00238302,-0.260329,0.13204,9.84667,-0.0104529,-0.0641385,0.0640655,0,16.672,0,0,0
0.691084,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188733,0.00953077,0.135892,-0.00441595,0.00103772,-0.00226002,-0.251619,0.120799,9.82801,-0.0104923,-0.0640514,0.0639727,0,16.672,0,0,0
0.701049,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188044,0.00948095,0.135916,-0.00441595,0.00103772,-0.00226002,-0.251619,0.120799,9.82801,-0.0103991,-0.0639967,0.0641188,0,16.673,0,0,0
0.711115,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190344,0.00971856,0.135715,-0.00437922,0.00106387,-0.00237324,-0.233221,0.108178,9.83116,-0.0107937,-0.0633607,0.0643587,0,16.672,0,0,0
0.721069,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189079,0.00962121,0.135829,-0.00437449,0.000902761,-0.00204099,-0.233221,0.108178,9.83116,-0.0107278,-0.0637424,0.06408,0,16.673,0,0,0
0.731045,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189351,0.0096635,0.135839,-0.0042069,0.0009919,-0.00215581,-0.233221,0.108178,9.83116,-0.0108262,-0.0639124,0.0640404,0,16.673,0,0,0
0.741087,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188603,0.0095636,0.13585,-0.00410582,0.000715212,-0.00248782,-0.225548,0.127333,9.81126,-0.0104854,-0.0639393,0.0639754,0,16.673,0,0,0
0.75106,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188074,0.00955437,0.135894,-0.00406246,0.000724806,-0.00266295,-0.225548,0.127333,9.81126,-0.0104668,-0.0640021,0.0640214,0,16.673,0,0,0
0.761089,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188646,0.00963779,0.135874,-0.00397743,0.000500876,-0.00257784,-0.222289,0.121778,9.80416,-0.01096,-0.0638595,0.0640951,0,16.673,0,0,0
0.771126,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188662,0.00960819,0.135927,-0.00388407,0.000570739,-0.00245884,-0.236433,0.113225,9.82143,-0.0108436,-0.0639619,0.0640881,0,16.673,0,0,0
0.781079,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188717,0.00945152,0.135876,-0.00388407,0.000570739,-0.00245884,-0.236433,0.113225,9.82143,-0.0101828,-0.063885,0.0640446,0,16.673,0,0,0
0.791091,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189162,0.00960704,0.135902,-0.00386311,0.000740129,-0.00230151,-0.236433,0.113225,9.82143,-0.0107757,-0.0636702,0.064093,0,16.673,0,0,0
0.801115,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189782,0.00967985,0.135842,-0.00394967,0.000825985,-0.00254609,-0.23388,0.14407,9.77777,-0.0107118,-0.0638058,0.0639605,0,16.673,0,0,0
0.811157,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018912,0.00951092,0.135851,-0.00382585,0.000836043,-0.00275941,-0.233423,0.136858,9.77195,-0.0102169,-0.0638879,0.0640591,0,16.673,0,0,0
0.821077,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188477,0.00945407,0.135821,-0.00379717,0.0009673,-0.00307231,-0.233423,0.136858,9.77195,-0.0103597,-0.0638836,0.064033,0,16.673,0,0,0
0.831085,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189233,0.00952052,0.135826,-0.00393346,0.000992371,-0.00296828,-0.253231,0.126456,9.80796,-0.0103549,-0.0639172,0.0638893,0,16.673,0,0,0
0.84109,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188815,0.0094602,0.135797,-0.00404606,0.00109035,-0.00350969,-0.253231,0.126456,9.80796,-0.0102943,-0.0638872,0.0640713,0,16.673,0,0,0
0.851106,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188664,0.00952363,0.135831,-0.00404606,0.00109035,-0.00350969,-0.226388,0.15483,9.84092,-0.0104866,-0.0639301,0.064134,0,16.673,0,0,0
0.861073,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188816,0.00953307,0.135877,-0.00404999,0.00120618,-0.00348418,-0.226388,0.15483,9.84092,-0.010558,-0.063976,0.0640864,0,16.673,0,0,0
0.871209,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188737,0.00953888,0.135892,-0.00417655,0.00131955,-0.00359915,-0.249145,0.153979,9.74133,-0.0106342,-0.0637622,0.064176,0,16.673,0,0,0
0.881091,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188442,0.00964064,0.135918,-0.00425105,0.00146827,-0.00410215,-0.249145,0.153979,9.74133,-0.010929,-0.0638759,0.0640485,0,16.673,0,0,0
0.891089,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018835,0.00957028,0.135929,-0.00423162,0.00146367,-0.00410581,-0.209463,0.132123,9.81236,-0.0107281,-0.0637547,0.0641009,0,16.673,0,0,0
0.901088,1.72235e+09,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188871,0.00956695,0.135938,-0.00406749,0.00153964,-0.00390554,-0.209463,0.132123,9.81236,-0.0105253,-0.0638213,0.0640456,0,16.673,0,0,0
